appid,doc_id,name,description,icon_url,username,developer,app_version,source_query,verified_at
wx56cad0f8c539daae,3711108307,小遛打车,一键叫车，出行更便捷，安全直达目的地。,http://mmbiz.qpic.cn/sz_mmbiz_png/Y2xPmpPzpB4AhxMw5pP6SnG9XJuyvlr6FbrRAt4FQPsl6CPAw6OgibtUAticanvugvLZ5Vp69Sw4hVnPwsfAVz6fIqy0kIXse0OZzRfPcGjdE/640?wx_fmt=png&wxfrom=200,gh_cbd0d6b18ebd@app,浙江小遛信息科技有限公司,1,打车,2026-09-04T11:16:56+00:00
wx1d447709a7057d0d,3805834473,小野猪编程,MeEdu 系统演示。,http://mmbiz.qpic.cn/mmbiz_png/UzzsxG53xLjjj7kfEJLaJmw7CaLQQSqUiaxHQPSQqXy92CiceEuRxhomFFH6GJGQ5OMWe9UkBCibPvicQtAYVx54jA/640?wx_fmt=png&wxfrom=200,gh_22fa56d27ffb@app,杭州白书科技有限公司,3,编程,2026-09-04T11:22:41+00:00
wx1865eb2062ce1c33,3953501201,小铁无忧存丨行李寄存寄送地图,全国头部线上行李寄存物品寄存平台，查询身边行李寄存点，自助寄存，预订寄存无忧出行，首单优惠。,http://mmbiz.qpic.cn/mmbiz_png/GTlJAGuEboN5VqjCWTy7oMia74gyIfo2G630dYOLODpVicCoTFZibcIAZaAOeNFxwY6LBWuYflF07xYWVzyGD8CxS129Owg2MVQYic5FSHPgeFQ/640?wx_fmt=png&wxfrom=200,gh_d1f621f6d5df@app,深圳市沐腾科技有限公司,157,地图,2026-09-04T11:16:26+00:00
wxf2cbce9781d76e34,3825817188,小铁桌球门店管理系统,小铁24小时自助桌球，利用互联网思维，实现无人自助桌球室，远程管理、全时段营业,http://mmbiz.qpic.cn/mmbiz_png/iash9u38ea3gZGISm8TnoWdibDhe5sWFacjVfiahnM8DsDIGR045YHFyZvRicH485ak0ldRjRcSQgbBz3LaUudb7Pg/640?wx_fmt=png&wxfrom=200,gh_585215d7f7bc@app,深圳小铁文娱科技有限公司,493,管理,2026-09-04T11:29:56+00:00
wxdc19e25dedc5bb11,3814118196,小镇外卖,小镇外卖专注于乡镇外卖市场的网络订餐平台，主要配送:餐饮美食，商超生鲜，跑腿等致力于服务乡镇商户，让乡镇顾客更省时，更放心！,http://mmbiz.qpic.cn/mmbiz_png/1WEyyW27ksukwPUAM5Rve7eWUxjMcVrDMzGaCGfQicfMc3GMHDoUhCgibHIuSDeeoVRJxs5Cp7p4GpicicpibaxHw7w/640?wx_fmt=png&wxfrom=200,gh_bdcb25daf336@app,郑州夺秒网络科技有限公司,243,外卖,2026-09-04T11:07:27+00:00
wx873e3e8904b37b99,3814269180,小阿菜谱,当你不知道吃什么饭时，可以使用本程序随机出美食。另外本程序还提供了美团、饿了么等外卖平台的跳转。随机完饭时即可跳转至美团等。,http://mmbiz.qpic.cn/mmbiz_png/HwMjkRgEWNxzGDyKbm0FiaM9228R5y6rVHnS9kAZrRGJbyZlyNicVnias9ap8cQKC8cNIaDeK0EBZU8ObUIxOm9pQ/640?wx_fmt=png&wxfrom=200,gh_ab4ca2160491@app,个人开发者,7,菜谱,2026-09-04T11:14:30+00:00
wx25406e152b09ab3d,3835021301,小雨伞保险经纪,小雨伞保险经纪以“明白买、放心赔”为主张，通过“定制+严选”理念提供优质保险产品及协助理赔、售后支持等全流程服务。依托港交所上市母公司手回集团（股票代码：2621.HK）资源与科技实力，持续为用户创造价值。,http://mmbiz.qpic.cn/mmbiz_png/TklWNqgxHk0RwtzBYrUicIebl5WNtDUhLZBSCuFQh6prtcE9duouBhAPb95y27cSNeZdUfmfNuTicjPQ7w51gzew/640?wx_fmt=png&wxfrom=200,gh_4b692075f459@app,小雨伞保险经纪有限公司,473,保险,2026-09-04T11:26:51+00:00
wx88e1df1907a44b0d,3984754482,小雨竹保险商城,小雨竹保险商城是北京富邦保险代理有限公司的互联网保险自营平台，主要用于为客户购买保险产品提供销售平台。,http://mmbiz.qpic.cn/sz_mmbiz_png/D3kxYvicuv2Dv59YicSAMqBicWalNJ38nLic7Y5Kk9AuLkrlFSRmPsTtnicInFrl1oNOBq4nicLicom0u5MOSdeS7pp1Q/640?wx_fmt=png&wxfrom=200,gh_4ce27ee23e91@app,北京富邦保险代理有限公司,41,保险,2026-09-04T11:26:51+00:00
wx9846582bedd7dbe9,3714640079,小飞带你学跑步,小飞带你学跑步晨跑打卡,http://mmbiz.qpic.cn/sz_mmbiz_png/k1k6dPQU2PskqDHRpRScmINB9PZwIfcyKn21TWJ7RCgbfzhjxyk1CCeJCvgM6s2TLoP42weN0j6Xls0WGKIH5hTxsIzNukIOP2z46ChQGlU/640?wx_fmt=png&wxfrom=200,gh_e2fc3c47cdae@app,个人开发者,5,跑步,2026-09-04T11:25:12+00:00
wx608f791a91132dea,3828162269,小飞象商城,小飞象为您提供奶粉、尿裤、用品、服饰等数千款商品，涵盖孕婴童周期每个阶段，满足更多妈妈及宝宝购物需求！,http://mmbiz.qpic.cn/sz_mmbiz_png/oZYL8QI2nGomk58rBfvK17TmKnBic9A00YU9aia51ib2XhBEGgpjLIZt6RAJTfskS5mvBz7mxSa7KCFr0vpYUspeQ/640?wx_fmt=png&wxfrom=200,gh_fa844649ab11@app,西安尚极佳电子商务有限公司,81,商城,2026-09-04T11:06:57+00:00
wx1c8ddd3891cb75be,3614770301,小鱼编程题库模拟测,收集等级编程真题进行模拟测试，包含C++历年真题及答案解析，支持在线模考自动记录错题生成错题本，帮助编程爱好者熟悉题型、提升数学思维，方便日常练习和相关学习，g e s p考级备考必备工具。,http://mmbiz.qpic.cn/mmbiz_png/sTqGAGwwuz4YTsTJ6hodI2oI1SSOYFXIYr8CoStl70bibF69It2JFTPLFPiblmtMjltQgian8fRZBQAy5uEBfhUzXENhDQw66GV0AxQiaxUdGQk/640?wx_fmt=png&wxfrom=200,gh_4194731a5cf5@app,个人开发者,26,编程,2026-09-04T11:22:46+00:00
wxf4f3efd0ea7c9cd4,3837298352,小鲸向海 保险专家,小鲸向海，您身边的保险专家,http://mmbiz.qpic.cn/mmbiz_png/4hooHyib0nywSNqX96jxkgeqZduQJgJZxdYPuF5jwf4dTQzvmmN6zLXEjVsR2najxQTRiaqLwDDvhJFDRx2ZKsPQ/640?wx_fmt=png&wxfrom=200,gh_52d4e29c945e@app,北京小鲸向海保险代理有限公司,290,保险,2026-09-04T11:27:01+00:00
wx9add5680b208b939,3844155531,小鹏汽车 在线看车,小鹏汽车官方小程序。带你了解智能电动汽车，提供试乘试驾、购车、充电等服务。,http://mmbiz.qpic.cn/mmbiz_png/kMbzj5FPpprtj76Z8FiabMJm1OVoD5dzlYJZRT9Ykj7HHtGhRzhEvXiaiappcWUghAGmwkxKt4oI5JDAPE7oBfMmw/640?wx_fmt=png&wxfrom=200,gh_9900155cb927@app,广州小鹏汽车科技有限公司,495,汽车,2026-09-04T11:17:36+00:00
wx162bbe5651d91cc5,3954755893,小鹿AI编程赛考规划,小鹿编程，助力孩子科技特长升学,http://mmbiz.qpic.cn/mmbiz_png/GgxXswClzXnqHCVl8NaAUnzh4ZvmJKK8p7JYa2Q59MgPrIxYM5NnDWpm9oUiaXuPzlibOpfLIHQHOZwLQwYEQa2A/640?wx_fmt=png&wxfrom=200,gh_b035e068ad70@app,广东省鹿溪线上非学科培训学校有限公司,55,编程,2026-09-04T11:22:38+00:00
wxe6931cb815211998,3958335134,小鹿教育培训,专注6~15岁少儿学科素质教育培训，把科技与教育相结合，立志做成全国教育的模式和品质的先驱,http://mmbiz.qpic.cn/sz_mmbiz_png/kGk143zjibIiaxIqSIUaWA2n2LD7iccqPC51on9q6ccwj5jAjgDNtxlVpoYsL7VrYm7BABeb2JjCicpibTCuC7fGz2FMhGgHGlMaxsqfG38GpialA/640?wx_fmt=png&wxfrom=200,gh_72e3d2b31b73@app,沈阳市铁西区小鹿教育培训中心,4,教育,2026-09-04T11:20:57+00:00
wx4d3b90ad55380657,3827930386,小鹿食谱,汇集各类家常菜、烘焙、快手菜等美食菜谱，提供详细的食材清单与步骤图文，让用户轻松学会做菜，享受下厨乐趣。,http://mmbiz.qpic.cn/sz_mmbiz_png/HZicYW4Yz9l1npnLBia2pvWc53bPZvowhnssvAhib2xyBVSOfltrSwVk09dnibNU6h5KkMNicUgbse3n4QfFThLMWJRicY60nu6hticTRogObo9V28/640?wx_fmt=png&wxfrom=200,gh_f8b9e53c9711@app,个人开发者,6,菜谱,2026-09-04T11:14:26+00:00
wxab2dc5336347ef77,3978427591,小麻友娱乐,小麻友预定小程序,http://mmbiz.qpic.cn/mmbiz_png/1XTgSfq3CC9HHDrZwEW4maWLF0FtibZ6b3cwmIqNsR5j2caXXHE4KF1H6n2BiasqC26B1PBp1ickYRaZALK1mVYQuBr34yJFx1vD3yw5l9DyHE/640?wx_fmt=png&wxfrom=200,gh_da2fdcad02b4@app,广西科狮网络科技有限公司,94,娱乐,2026-09-04T11:20:10+00:00
wx0afec7909ce7386f,3832594385,小黄橘相机,水印相机，集拍照、相册导入、水印模板、图片滤镜于一体,http://mmbiz.qpic.cn/mmbiz_png/zzu4GeTgmBxU3sd4Qr6kr4ibk5zd5Eq9kIUBlW6pJRUDz1CEShZAfWUmSgNrJ0KlpHl21nw7t83BAVe791GJgk1XdBZrnDEENUbA9icI9hWo8/640?wx_fmt=png&wxfrom=200,gh_71bd6ae97c2f@app,个人开发者,4,相机,2026-09-04T11:20:00+00:00
wx27bec5f0720a8104,3322161329,少儿AI编程分享,少儿AI编程领课平台,http://mmbiz.qpic.cn/sz_mmbiz_png/HQ0icoVxFGWXo4DW2TMeqru7C9neuIB93C1DlRwegjyicxggbJOia9KNDywwBlSvSK0roHQDw64Vc2gEssXVia1xqUslh4df5BbCwQQLiczw0BQk/640?wx_fmt=png&wxfrom=200,gh_29466d7c9891@app,个人开发者,1,编程,2026-09-04T11:22:46+00:00
wx5b13b842cd55abc0,3612282526,少儿英语口语学习课程,少儿英语启蒙、少儿英语口语学习课程 hellokid提供4-16岁青少儿欧美外教一对一英语直播课，少儿英语启蒙口语课程。,http://mmbiz.qpic.cn/sz_mmbiz_png/JWoWPUvI1AbNredVgwRv5x08uU7sjoPuw7MOiaWHzPMCRzPEAfOZYcscOgcKyHO8XxiaX3ZuVdcmBdtySzfe7j8A/640?wx_fmt=png&wxfrom=200,gh_408aa048bfd4@app,香港邦德爾科技有限公司 HONGKONG BANGDER TECHNOLOGY LIMITED,1,课程,2026-09-04T11:21:23+00:00
wxe3faf6a2d1cb4b26,3615866118,少吾好睡眠,少吾堂好睡眠，轻松获取睡眠质量数据,http://mmbiz.qpic.cn/sz_mmbiz_png/oyibiaWqiaY9Wh2wU0tj2avubEkV3IkxlEXdLdp9m1hw1AtRH4zTwd7TPeYoBZVE6ibt5cEDtdbhYLYicF6QtEyGqMdUUPRC6ibCze97ibj6JZ1DmY/640?wx_fmt=png&wxfrom=200,gh_1bef4164cfc4@app,杭州新瀚光电科技有限公司,28,睡眠,2026-09-04T11:25:49+00:00
wxb27b60c42c2903c2,3324115044,尕尔峪迦民宿,峪迦民宿官方服务平台。支持按桌点餐、客房送餐与在线预订房间。提前订餐功能即将推出，让您的藏地假期更便捷惬意。,http://mmbiz.qpic.cn/mmbiz_png/euibq4r5oAcmrqWEarRVCYu2GtPBnTFGndqAHpRbRUHWwZ8mKNsdomI7mpYaj4QBRRXX0iaufSQ7ZU6iaUpH8IM3ZgKRkQ6mw4qQMaQszoXpr8/640?wx_fmt=png&wxfrom=200,gh_05587b6973c7@app,囊谦峪迦民宿(个体工商户),4,民宿,2026-09-04T11:15:45+00:00
wx7627e1630485288d,3856784522,尖挑商城,只做工厂源头好货，一对一专属服务，全程购物无忧。,http://mmbiz.qpic.cn/sz_mmbiz_png/3k8B8T6CAnUgia0gBjrM1wbzqJCSUZLFmNNDf0ESoYibn7hxSYk5FeiaU0UiaQicucWK9eF8MmRDdv6AFA2ZxNsEFTw/640?wx_fmt=png&wxfrom=200,gh_01a2d371ad23@app,苏州微行天下网络科技有限公司,93,商城,2026-09-04T11:06:57+00:00
wx5ee8a921b1b6ec08,3977865756,尘醉小说,本小程序拥有海量独家高质内容，为用户提供优质的小说阅读服务。,http://mmbiz.qpic.cn/mmbiz_png/2eYFsjsfibj612ztAS92H5gBNqe7KiafLe3iavsqSCU73tB1jnL5n7xfm2qvr92vhGpQ2fPQhHKdf1nBRicGluZVwQ/640?wx_fmt=png&wxfrom=200,gh_8a02a9869344@app,武汉诗人科技有限公司,47,小说,2026-09-04T11:18:35+00:00
wxdb883f059c7bca67,3841992134,尚诚消费金融,尚诚消费金融官方消费贷款服务平台，为您提供优质贷款、借钱服务，循环额度，一键申请，最高可借20万。,http://mmbiz.qpic.cn/sz_mmbiz_png/8hJ8XGTiaUpC6Owibfc3HwZzZO96GM7EEYUgSHr8zfFkCB53TRSRe6uLyU0Nliaa0nqLmBSIGmZKg79GibPrkibejiag/640?wx_fmt=png&wxfrom=200,gh_0eeefe08acf7@app,上海尚诚消费金融股份有限公司,56,金融,2026-09-04T11:26:30+00:00
wx0296dedf9e2f2671,3323020119,尝点甜头饮品店,欢迎扫码下单,http://mmbiz.qpic.cn/mmbiz_png/b4eVu1acibk0cHIbIELiakMh3bmyYOL9ibWJibIlcTAXziavoQHKasWuU0KOpAMhMdmhdk4IXJWCIGuibJVNHV365OGVRYdtThfuiccRBfmbd0R5iac/640?wx_fmt=png&wxfrom=200,gh_cc17f1a91ae7@app,丰顺县留隍镇尝点甜头饮品店(个体工商户),1,饮品,2026-09-04T11:14:59+00:00
wxae71c081a2202f11,3954406891,尽可健身,尽可运动生活管家，你随时随地的运动管理专家。,http://mmbiz.qpic.cn/mmbiz_png/9x8KPcCzEhFpguFicIMUmlFUuTBTU6DqNve9vkbl6mpxyjicibtIXuZPricicIibbj9rCCCyakpwU4FcaEMYACq2dvbg/640?wx_fmt=png&wxfrom=200,gh_bb132fa3c1df@app,重庆即刻体育管理有限公司,54,健身,2026-09-04T11:25:00+00:00
wxe95a2c5c8231875b,3805832528,尾王工具,查询工具,http://mmbiz.qpic.cn/mmbiz_png/a0HgtSFiaPBJ7LDmwsaZojY3ZFFepKIUMzbVF6dbovLhstibMYlqCS9ehmg8ibXicRtDJXjzbaV7p7ibuKceicQPCA0g/640?wx_fmt=png&wxfrom=200,gh_ab317a032206@app,万宁奕销科技有限公司,16,工具,2026-09-04T11:06:20+00:00
wx7a2e95f0d2dd2394,3826346673,居家菜谱,精选家常菜，菜谱大全，美食做法。烘培煲汤做法大全,http://mmbiz.qpic.cn/mmbiz_png/wr0rUs3RbDr5uEWQgk6SHicAh8FNtezDuKk9IF8HABPkzVbgjRKy9M7icLqqHY82M9smSbiakGYuNpEBJPUDmOYOw/640?wx_fmt=png&wxfrom=200,gh_f8fcf63164d1@app,个人开发者,4,菜谱,2026-09-04T11:14:23+00:00
wx95cd4813a3e5838f,3612939270,屏山之语酒店管理有限公司,食堂小程序,http://mmbiz.qpic.cn/mmbiz_png/Njo9XALrRFTrAQUvGVWAKPyib6ibO5xZJOVfFrRzblHK8egqqn1D0mM8GWanlZicfiaMZxFtKW2UPIqsL53chkyaw2ATicrEqLM4KIpeawlAz7XI/640?wx_fmt=png&wxfrom=200,gh_3061c057782c@app,屏山之语酒店管理有限公司,1,酒店,2026-09-04T11:15:23+00:00
wx6c5e3f30517c6ecd,3951251402,山东中医药大学校园卡,山东中医药大学校园一卡通,http://mmbiz.qpic.cn/sz_mmbiz_png/eDIIvl2GnZrwNEwYWFQgDJ98DiaM9Q9pJtUFicpoD5AdJ4pdcVTwecMw9UN8jueCIe9T8tus3HNOMjrx1LtSSXQA/640?wx_fmt=png&wxfrom=200,gh_284cfd120c0d@app,山东中医药大学,4,学校,2026-09-04T11:21:35+00:00
wxa3ba1fcf3e9deafa,3976595487,山东交通法律学习考试平台,交通运输法律知识学习与考试,http://mmbiz.qpic.cn/sz_mmbiz_png/cj4wMw1pgeVuQMK9g3177a59EuJgUApKhQtV8JytDA1CLHTWDVuhxrEvNL3MVKPFGzauOnp10E7Tj2yh08sSCa3rKYZ1BE7vPc9ib8XDT2VI/640?wx_fmt=png&wxfrom=200,gh_8da616c541ed@app,山东公路技师学院,2,考试,2026-09-04T11:28:35+00:00
wx30212e4db89e0a65,3838676010,山东全民阅读在线,山东省委宣传部推出的宣传思想文化工作、打造全民阅读空间建设、推动全民阅读工作健康有序发展的全民阅读管理信息化水平的平台。,http://mmbiz.qpic.cn/mmbiz_png/ZasYEKDCbicYGribplaCT8NsYwDpMoPCicsXSdYDOmENiaDDYia5f7sdibgUMRXEMtd9OwY8neUkcNVuxf1A8Ntj9AibQ/640?wx_fmt=png&wxfrom=200,gh_4160f82d27ef@app,中国共产党山东省委员会宣传部(山东省政府新闻办公室、山东省精神文明建设委员会办公室、山东省新闻出版局、山东省版权局、山东省电影局),94,阅读,2026-09-04T11:18:25+00:00
wx21faf50fe29d7128,3809142340,山东全省农商银行,山东农商银行官方小程序。在线业务办理，优惠信息、促销活动一手掌握！更多精彩，敬请期待！,http://mmbiz.qpic.cn/mmbiz_png/erlBArAEMgRXa3AskOwIZ3YxkHZKP7ibHdudKUjHLFXQE3Hg6ibSBQUnt3Uu7Ts0jb00QV0uelXPH7ia4J1pq3npg/640?wx_fmt=png&wxfrom=200,gh_05a05fc73c5b@app,山东省农村信用社联合社,25,银行,2026-09-04T11:26:40+00:00
wx1db91d252a9a911a,3985201667,山东国信税务师事务所,山东国信税务师事务所,http://mmbiz.qpic.cn/sz_mmbiz_png/ic5xOy9ya1lGkq2CR3APbrYONuK72qYh1loDrMgWatSbSTP1g1XaS09kBCdWWWsoohMliaPZML7bqV6SKS39icWKg/640?wx_fmt=png&wxfrom=200,gh_40712101bd3f@app,山东国信税务师事务所有限公司,4,税务,2026-09-04T11:28:23+00:00
wxda788c35552a0b77,3955968510,山东大学齐鲁医院德州医院,山东大学齐鲁医院德州医院的互联网医院，可以为患者提供线上开单、线上支付、线上报销（慢病）、云义诊、药物配送到家等服务。,http://mmbiz.qpic.cn/mmbiz_png/TFrS77ib40k4R0jFGWKiaiaLySnicQ11yguebmpJDvvvaMaNFGEajLSNibxf1dEXib8AglCWhFnicpNnF69ayyvXEQgXg/640?wx_fmt=png&wxfrom=200,gh_bd6be4449aa5@app,山东大学齐鲁医院德州医院(德州市人民医院),60,大学,2026-09-04T11:21:49+00:00
wxc6265dd1a537197f,3859770195,山东大学齐鲁医院移动支付,建设符合国家医保政策要求的移动支付2.0版小程序，实现移动端的医保结算。,http://mmbiz.qpic.cn/sz_mmbiz_png/ufiarK8tn79gMfqDllEvXxL3gTibvMtKa7fc8kJQCAZ1Xq3icIcSk0VgvtfzVHytMRgocueDHjZyJ56f1HRxe8jbw/640?wx_fmt=png&wxfrom=200,gh_5d8cb17ee30b@app,山东大学齐鲁医院,86,支付,2026-09-04T11:27:44+00:00
wx40cdb6b10a0ec375,3802096356,山东新世纪电影院线,山东新世纪影城以新世纪电影城为基础，坚持以服务为宗旨，以市场为导向，为丰富山东人民的精神文化生活，繁荣山东文化市场。,http://mmbiz.qpic.cn/mmbiz_png/sIsj7X5dicnrSBGNIfIiaTFKQMsamwgLVlWicHMShYKPyMxbASs4zGtUFauD04iasicnwFw2yIhZ1SbFNqoyzVEfB5Q/640?wx_fmt=png&wxfrom=200,gh_6af8272aeaff@app,山东奥卡新世纪电影院线有限公司,34,电影,2026-09-04T11:20:33+00:00
wx3e9c55a9727bf131,3808833705,山东泰山足球俱乐部票务,山东泰山足球俱乐部官方购票平台,http://mmbiz.qpic.cn/mmbiz_png/BujKtcvsXz0tJjIC9HfOSSU7U2icMvC7upXEgRlnz1nMtv7wr6bgTznvwvl9hQw7cFazzQh5LAfek6t6XGJsLKQ/640?wx_fmt=png&wxfrom=200,gh_8e4fc6d06bc1@app,山东泰山足球俱乐部股份有限公司,82,票务,2026-09-04T11:20:48+00:00
wxc06f559bf313097f,3985284425,山东省汽车置换更新,山东省用于为个人消费者提供汽车置换更新申请材料上传入口,http://mmbiz.qpic.cn/sz_mmbiz_png/bphKjTVNV7Qic9crJNjgu9fXag3SuxRrUiab7mw2SjKNvJFMJHoZf6zQnDkTNYwibLInhUcvpxlQtViabbIFdZyctw/640?wx_fmt=png&wxfrom=200,gh_ddec3fc46947@app,山东省商务厅,22,汽车,2026-09-04T11:17:45+00:00
wx16e2e91610c48402,3812760066,山东省科技馆,山东省科技馆,http://mmbiz.qpic.cn/sz_mmbiz_png/ic4XHkE5vYB0aR5MGmNbeNqia7zoTH0fYPDy4HgPv8IRia41GSysVxoqA14bDFJhVHW5kOybeicDUVq0I1Yyglssdw/640?wx_fmt=png&wxfrom=200,gh_96820038e629@app,山东省科技馆(山东省青少年科技活动中心),30,科技,2026-09-04T11:22:48+00:00
wxa01b19bbd873716e,3984649147,山东省立医院就医服务,线上线下功能一体化，患者使用更方便快捷,http://mmbiz.qpic.cn/mmbiz_png/988J1S2Yibd2yEbHtiaK1KPZ3fXovYQta9CqDNbvBhnfDbdUiba5JLFUFmrByTLNZxcU0eUiaNhhywwKwUdPCKlCCg/640?wx_fmt=png&wxfrom=200,gh_58e9af255901@app,山东第一医科大学附属省立医院(山东省立医院),159,服务,2026-09-04T11:24:17+00:00
wxc12baa701e232de4,3978623391,山东省第26届运动会,山东省第26届运动会信息发布平台,http://mmbiz.qpic.cn/sz_mmbiz_png/66ic5uYExIOzhib7piaBQcH0Z03Nicht2gVVBUgMsic8a9Q9bjHTWYJwzZ7mNOg1wDpmUbvib8bWfDkhEGe8EBN5f9eQ/640?wx_fmt=png&wxfrom=200,gh_a28fdcda7e58@app,山东省第二十六届运动会临沂市筹备委员会,12,运动,2026-09-04T11:24:50+00:00
wx76d0496be023e660,3612257758,山东省综合金融服务平台融资端,山东省综合金融服务平台融资服务端,http://mmbiz.qpic.cn/mmbiz_png/dtwyHXicf4fyIZBEr9K3b5cjsR22IsO1zibYfSKbT0EeOhTBeA7Px6psmfAeoRUSKgQhibgkPKr4SK6tnrYp2QgWg/640?wx_fmt=png&wxfrom=200,gh_a6b6f45b9697@app,山东省征信有限公司,51,金融,2026-09-04T11:26:37+00:00
wx028dc00a68b8f5ca,3833155243,山东省阳谷县电影院,购票，卖品。,http://mmbiz.qpic.cn/mmbiz_png/wIL9uKSGQbCyniccoscqtuia48VW3TZ3TFcSqsSia3IbgusAqgj8bHOiaTLyhqbcv18jbxUNU83c4KCWmpCdDia9W0Q/640?wx_fmt=png&wxfrom=200,gh_583b3bb7fd91@app,阳谷县电影院,83,电影,2026-09-04T11:20:30+00:00
wx20d442342f4ed636,3802130746,山东税务社保费缴纳,为个人提供社保费缴纳服务,http://mmbiz.qpic.cn/mmbiz_png/1VFDvcaq57iaTgscSKTuahNmmgMSybOWEa9Ck0ib41YIuU95drj8cicrDIyaOToxExpibe1Pd9oRM2kibC1JesSU2Jw/640?wx_fmt=png&wxfrom=200,gh_24146c0ad36a@app,国家税务总局山东省税务局,50,税务,2026-09-04T11:28:16+00:00
wxf2682293f83e67e6,3955662778,山东管理学院校园一卡通,山东管理学院校内支付,http://mmbiz.qpic.cn/sz_mmbiz_png/DJh5NKcBn85Joj4ZLf1IehMIAdAwSVA3yiajBeYKBZ3kh8cba477f0EDPJq3LFTiaqicEHpiaJq1a3NadPrK73S0wA/640?wx_fmt=png&wxfrom=200,gh_4dfda63e831b@app,山东管理学院,3,管理,2026-09-04T11:29:51+00:00
wxed6c5471b99f2998,3614223843,山东药玻办公平台,山东药玻移动办公平台,http://mmbiz.qpic.cn/sz_mmbiz_png/ricLg8qdq7M0gMJk4PqIN2Ppvia0zV7QnQnf5eSWvW3UjxyjMFwntIyZZIRtSsYUSgvecqRYopMicLxR7dLoNh2Uw/640?wx_fmt=png&wxfrom=200,gh_d6bfb5601c3a@app,山东省药用玻璃股份有限公司,22,办公,2026-09-04T11:23:30+00:00
wxcc342dd1cdb25380,3952249289,山乡购物,广西凌云县山乡农产品有限公司,http://mmbiz.qpic.cn/mmbiz_png/teYOYdvicjI8Le0c7icsREHhPetdurW4D6C1TRW3vYCGJ5rwO8X0JosaEKcnxdciawNtduBrgk4AOhFDiajicQPZNDg/640?wx_fmt=png&wxfrom=200,gh_ce9754c0d0eb@app,广西凌云县山乡农产品有限公司,51,购物,2026-09-04T11:06:47+00:00
wxf097f4f475304266,3954750549,山外山CRM,供山外山公司内部使用的CRM系统手机端,http://mmbiz.qpic.cn/sz_mmbiz_png/Ilac1ZAyGjPjCkKaiaia5a9StIIooQMR206gIpSVIzeVwqSQGS9qpNWQSpXXuZ7ibvt1BXCksDRJxtEqsaJMf84ug/640?wx_fmt=png&wxfrom=200,gh_7925e4f780e4@app,重庆山外山血液净化技术股份有限公司,133,CRM,2026-09-04T11:30:20+00:00
wxfb4971175235b9bc,3848155831,山姆电商培训系统,山姆会员店电商三方人员培训小程序,http://mmbiz.qpic.cn/mmbiz_png/GW9V5biadJJm1cvRSJEKGm27o09hpKsgiatAiaDgrd5Z0OMApY1Td0QMTd77JE1Pibt0GFVA12T77sVYlnsvcg9ORQ/640?wx_fmt=png&wxfrom=200,gh_de850b91bca3@app,沃尔玛(中国)投资有限公司,15,电商,2026-09-04T11:07:15+00:00
wx0b28e81aac2f3c27,3951741469,山山茶茶,来自云南的一杯好茶,http://mmbiz.qpic.cn/sz_mmbiz_png/BE9K7Fh69FSnZujRjso03EhP0Gjc81TzfQ6EkdictORibn4Esmxg02xISfxLxD8bar0UgrM2RTib6ORESbO2Y7m1w/640?wx_fmt=png&wxfrom=200,gh_bfba25e051c5@app,山山茶茶餐饮管理(云南)有限公司,53,茶,2026-09-04T11:14:48+00:00
wx0d33d4c3d86af0a1,3976975878,山庄营销助手,山庄业务员营销助手,http://mmbiz.qpic.cn/mmbiz_png/1F3obHnpZ9KibQt5CAdW6Z3QDyACH9vh37dJOGn57gbxR62hEsK6kMkwibElh5RYEznZLhqo5orStiaGxopkqDwkQ/640?wx_fmt=png&wxfrom=200,gh_83b1d4bb1152@app,承德避暑山庄企业集团股份有限公司,123,营销,2026-09-04T11:30:25+00:00
wx1872a435c1bc53ed,3848662939,山水CRM,山水CRM,http://mmbiz.qpic.cn/mmbiz_png/sLFTRXtu72gicicGDqBuaicAicjz0JDfjyYaVRPQPIW5jTGLBYpKP6deKn2lvgbY9ajmRMrVoj9icicbuyRdPNGF8QZw/640?wx_fmt=png&wxfrom=200,gh_27fe94f8a9b9@app,安徽山水空间装饰股份有限公司,90,CRM,2026-09-04T11:30:13+00:00
wx14acdbee138f0b2e,3615852719,山水旅游&南电,旅游产品展示,http://mmbiz.qpic.cn/sz_mmbiz_png/9p61ChzbZaBtHngzLxiaKf1icFcnwPdbGvNmqghuKvLmkKVGaqibtjh4JQgTJXlSQCO1wwrias6tG3fqudncN2Lb3RTKmevryden07ibQ3uAVaKk/640?wx_fmt=png&wxfrom=200,gh_b829871b2a4e@app,昆山山水旅行社有限公司,21,旅游,2026-09-04T11:15:09+00:00
wx8ec895c418805e8e,3812702118,山池咖啡SAANCI,感知自然Stay tuned with nature,http://mmbiz.qpic.cn/mmbiz_png/n6zucLYLfl1XZiafEWcp0p7iavG4OtYE16pdtJDLf2VesBKHEPMWTSicsGgicD7BzwicnQtiaiaNJo93v4cstUOib1tWqA/640?wx_fmt=png&wxfrom=200,gh_65b367b7f8fd@app,深圳山池餐饮管理服务有限公司,113,咖啡,2026-09-04T11:14:35+00:00
